ATHLETIC CLUB                                               ,              5,        88
ATHLETIC CLUB                                               ,              6,       128
ATHLETIC CLUB                                               ,              7,       169
ATHLETIC CLUB                                               ,              8,       332
ATHLETIC CLUB                                               ,              9,       410
ATHLETIC CLUB                                               ,             10,       470
ATHLETIC CLUB                                               ,             11,       539
ATHLETIC CLUB                                               ,             12,       126
ATHLETIC CLUB                                               ,             13,       524
ATHLETIC CLUB                                               ,             14,       491
ATHLETIC CLUB                                               ,             15,       520
ATHLETIC CLUB                                               ,             16,       613
ATHLETIC CLUB                                               ,             17,       698
ATHLETIC CLUB                                               ,             18,       686
ATHLETIC CLUB                                               ,             19,       564
ATHLETIC CLUB                                               ,             20,       446
ATHLETIC CLUB                                               ,             21,       341
ATHLETIC CLUB                                               ,             22,       254
ATHLETIC CLUB                                               ,             23,       134
ATHLETIC CLUB                                               ,             24,       601
ATM (AUTOMATIC TELLER MACHINE)                              ,              1,       236
ATM (AUTOMATIC TELLER MACHINE)                              ,              2,       298
ATM (AUTOMATIC TELLER MACHINE)                              ,              3,       280
ATM (AUTOMATIC TELLER MACHINE)                              ,              4,       211
ATM (AUTOMATIC TELLER MACHINE)                              ,              5,       148
ATM (AUTOMATIC TELLER MACHINE)                              ,              6,       134
ATM (AUTOMATIC TELLER MACHINE)                              ,              7,       156
ATM (AUTOMATIC TELLER MACHINE)                              ,              8,       298
ATM (AUTOMATIC TELLER MACHINE)                              ,              9,       739
ATM (AUTOMATIC TELLER MACHINE)                              ,             10,       340
ATM (AUTOMATIC TELLER MACHINE)                              ,             11,       267
ATM (AUTOMATIC TELLER MACHINE)                              ,             12,      1244
ATM (AUTOMATIC TELLER MACHINE)                              ,             13,       296
ATM (AUTOMATIC TELLER MACHINE)                              ,             14,       309
ATM (AUTOMATIC TELLER MACHINE)                              ,             15,       316
ATM (AUTOMATIC TELLER MACHINE)                              ,             16,       265
ATM (AUTOMATIC TELLER MACHINE)                              ,             17,       303
ATM (AUTOMATIC TELLER MACHINE)                              ,             18,       292
ATM (AUTOMATIC TELLER MACHINE)                              ,             19,       244
ATM (AUTOMATIC TELLER MACHINE)                              ,             20,       224
ATM (AUTOMATIC TELLER MACHINE)                              ,             21,       220
ATM (AUTOMATIC TELLER MACHINE)                              ,             22,       196
ATM (AUTOMATIC TELLER MACHINE)                              ,             23,       190
ATM (AUTOMATIC TELLER MACHINE)                              ,             24,       721
AUTO                                                        ,              1,        77
AUTO                                                        ,              2,        86
AUTO                                                        ,              3,        61
AUTO                                                        ,              4,        46
AUTO                                                        ,              5,        30
AUTO                                                        ,              6,        28
AUTO                                                        ,              7,        17
AUTO                                                        ,              8,        22
AUTO                                                        ,              9,        20
AUTO                                                        ,             10,        25
AUTO                                                        ,             11,        20
AUTO                                                        ,             12,        64
AUTO                                                        ,             13,        29
AUTO                                                        ,             14,        42
AUTO                                                        ,             15,        48
AUTO                                                        ,             16,        43
